Turn,User Text,SNOMED Term,Code,Retrieval Score,Hypothesis,NLI Label,Entailment Score,Neutral Score,Contradiction Score,Decision
135,"[Hopeless, after completing a progress monitoring measure] I think the scores on the measure you asked me to complete are consistent with my experience so far. It feels like things might actually be getting worse.",Global Deterioration Scale level 7 - very severe cognitive decline (finding),407635001,0.4026,This person has global deterioration scale level 7 - very severe cognitive decline (finding).,NEUTRAL,0.0002,0.9968,0.003,KEEP
135,"[Hopeless, after completing a progress monitoring measure] I think the scores on the measure you asked me to complete are consistent with my experience so far. It feels like things might actually be getting worse.",Global Deterioration Scale level 2 - very mild cognitive decline (finding),407630006,0.3993,This person has global deterioration scale level 2 - very mild cognitive decline (finding).,NEUTRAL,0.0003,0.9971,0.0026,KEEP
136,I’ve learned some new things. But I still feel tense all the time. I can’t have a conversation with anyone without lashing out. I feel on edge and still can’t really relax.,Feeling physically tense (finding),250070007,0.5867,This person has feeling physically tense (finding).,ENTAILMENT,0.9796,0.0203,0.0,KEEP
136,I’ve learned some new things. But I still feel tense all the time. I can’t have a conversation with anyone without lashing out. I feel on edge and still can’t really relax.,Feeling tense (finding),263897001,0.5635,This person has feeling tense (finding).,ENTAILMENT,0.9945,0.0054,0.0001,KEEP
136,I’ve learned some new things. But I still feel tense all the time. I can’t have a conversation with anyone without lashing out. I feel on edge and still can’t really relax.,Feeling agitated (finding),24199005,0.5456,This person has feeling agitated (finding).,ENTAILMENT,0.9961,0.0038,0.0001,KEEP
136,I’ve learned some new things. But I still feel tense all the time. I can’t have a conversation with anyone without lashing out. I feel on edge and still can’t really relax.,Feeling calm (finding),102894008,0.5334,This person has feeling calm (finding).,CONTRADICTION,0.21,0.0521,0.7379,DROP
136,I’ve learned some new things. But I still feel tense all the time. I can’t have a conversation with anyone without lashing out. I feel on edge and still can’t really relax.,Anxiety about losing emotional control (finding),277829006,0.5284,This person has anxiety about losing emotional control (finding).,NEUTRAL,0.0827,0.9173,0.0,KEEP
137,[Matter of fact] I think my problems partly stem from the racism and disrespect that I experience at work.,Fear of speaking to people in authority (finding),247842002,0.3835,This person has fear of speaking to people in authority (finding).,NEUTRAL,0.0048,0.9913,0.0039,KEEP
137,[Matter of fact] I think my problems partly stem from the racism and disrespect that I experience at work.,Victim of racial abuse (finding),225828000,0.3686,This person has victim of racial abuse (finding).,ENTAILMENT,0.5726,0.3475,0.0799,KEEP
137,[Matter of fact] I think my problems partly stem from the racism and disrespect that I experience at work.,Fear of being a burden to others (finding),704424002,0.3529,This person has fear of being a burden to others (finding).,NEUTRAL,0.0033,0.9949,0.0018,KEEP
137,[Matter of fact] I think my problems partly stem from the racism and disrespect that I experience at work.,Attitude towards treatment (observable entity),704397001,0.3502,This person has attitude towards treatment (observable entity).,ENTAILMENT,0.9877,0.0115,0.0008,KEEP
137,[Matter of fact] I think my problems partly stem from the racism and disrespect that I experience at work.,Feeling hatred (finding),16962006,0.3441,This person has feeling hatred (finding).,ENTAILMENT,0.9033,0.0912,0.0055,KEEP
138,I don’t think I can commit to coming here every week.,Low motivation (finding),26413003,0.2525,This person has low motivation (finding).,NEUTRAL,0.0054,0.9932,0.0015,KEEP
138,I don’t think I can commit to coming here every week.,Social withdrawal (finding),105411000,0.2487,This person has social withdrawal (finding).,NEUTRAL,0.0019,0.9971,0.001,KEEP
138,I don’t think I can commit to coming here every week.,Psychological addiction (finding),85758008,0.2349,This person has psychological addiction (finding).,NEUTRAL,0.0008,0.9982,0.001,KEEP
138,I don’t think I can commit to coming here every week.,Physical addiction (finding),41784005,0.229,This person has physical addiction (finding).,NEUTRAL,0.001,0.9967,0.0023,KEEP
138,I don’t think I can commit to coming here every week.,Able to resist obsessional thoughts (finding),285260009,0.2282,This person has able to resist obsessional thoughts (finding).,NEUTRAL,0.2081,0.7761,0.0157,KEEP
139,I wasn’t able to do the trauma homework. I’ve been feeling more depressed and sleeping a lot. I’ve been late to work a few days this week.,Symptoms of stress (finding),102497008,0.5051,This person has symptoms of stress (finding).,ENTAILMENT,0.9894,0.0088,0.0018,KEEP
139,I wasn’t able to do the trauma homework. I’ve been feeling more depressed and sleeping a lot. I’ve been late to work a few days this week.,Post-trauma response (finding),39093002,0.5029,This person has post-trauma response (finding).,ENTAILMENT,0.9518,0.0431,0.0051,KEEP
139,I wasn’t able to do the trauma homework. I’ve been feeling more depressed and sleeping a lot. I’ve been late to work a few days this week.,Mental distress (finding),271596009,0.4765,This person has mental distress (finding).,ENTAILMENT,0.9942,0.0052,0.0006,KEEP
139,I wasn’t able to do the trauma homework. I’ve been feeling more depressed and sleeping a lot. I’ve been late to work a few days this week.,Emotional stress (finding),442347009,0.4693,This person has emotional stress (finding).,ENTAILMENT,0.9849,0.0136,0.0015,KEEP
139,I wasn’t able to do the trauma homework. I’ve been feeling more depressed and sleeping a lot. I’ve been late to work a few days this week.,Psychogenic fatigue (finding),442099003,0.4595,This person has psychogenic fatigue (finding).,ENTAILMENT,0.7677,0.2246,0.0077,KEEP
140,"I found this article about a breakthrough medication for anxiety, and it seems like something I could try.",Anticipatory anxiety (finding),35429005,0.6591,This person has anticipatory anxiety (finding).,NEUTRAL,0.0094,0.9234,0.0672,KEEP
140,"I found this article about a breakthrough medication for anxiety, and it seems like something I could try.","Anticipatory anxiety, moderate (finding)",36646009,0.632,"This person has anticipatory anxiety, moderate (finding).",NEUTRAL,0.0033,0.9628,0.034,KEEP
140,"I found this article about a breakthrough medication for anxiety, and it seems like something I could try.","Anticipatory anxiety, mild (finding)",11458009,0.6231,"This person has anticipatory anxiety, mild (finding).",NEUTRAL,0.0018,0.9835,0.0148,KEEP
140,"I found this article about a breakthrough medication for anxiety, and it seems like something I could try.","Anticipatory anxiety, severe (finding)",5874002,0.622,"This person has anticipatory anxiety, severe (finding).",NEUTRAL,0.0011,0.9923,0.0066,KEEP
140,"I found this article about a breakthrough medication for anxiety, and it seems like something I could try.",Recurrent anxiety (finding),191709001,0.6081,This person has recurrent anxiety (finding).,NEUTRAL,0.0009,0.9835,0.0156,KEEP
141,"To be honest, things haven’t improved as much as I expected.",Changed perception of people (finding),247707007,0.3149,This person has changed perception of people (finding).,NEUTRAL,0.0041,0.9923,0.0036,KEEP
141,"To be honest, things haven’t improved as much as I expected.",Changed perception of things (finding),247704000,0.3119,This person has changed perception of things (finding).,NEUTRAL,0.0311,0.9628,0.0061,KEEP
141,"To be honest, things haven’t improved as much as I expected.",Markedly diminished pleasure (finding),430641005,0.2622,This person has markedly diminished pleasure (finding).,NEUTRAL,0.1001,0.7864,0.1135,KEEP
141,"To be honest, things haven’t improved as much as I expected.",Loss of hope for the future (finding),247798006,0.2622,This person has loss of hope for the future (finding).,NEUTRAL,0.0033,0.9915,0.0052,KEEP
141,"To be honest, things haven’t improved as much as I expected.",Personality change (finding),102943000,0.2493,This person has personality change (finding).,NEUTRAL,0.0194,0.8539,0.1267,KEEP
